transaction_date,symbol,trade_type,number_shares,price,cash_after_trade,headline,pred_impact,impact_score
2015-01-29,GILD,0,1,71.68,95016.47999999995,"['12 Stocks To Watch For December 8, 2016'
 'Earnings Scheduled For December 8, 2016'
 'Broadcom Reports Q4 Adj. EPS $3.47 vs $2.51 in Same Qtr. Last Year, Sales $4.146B vs $1.853B YoY'
 'OTR Out Positive On Broadcom, NXP Semiconductors, Skyworks On Better Than Expected Google Pixel Demand A'
 'Broadcom Sees Q1 Sales $4.075B +/- $75M']",3,0
2015-01-29,XLU,0,1,34.35,94982.12999999995,"['7 Stocks You Should Be Watching Today'
 ""18 Stocks Moving In Friday's Pre-Market Session""
 'Another Strong Quarter From Broadcom'
 'The Market In 5 Minutes For December 9'
 ""Analysts Overwhelmingly Bullish Following Broadcom's Monster Quarter""
 ""Benzinga's Volume Movers"" 'Christmas Came Early For Broadcom Investors'
 'Broadcom Establishes New All-Time High After Q4 Beat'
 'Broadcom Ltd Shares Up 6.76% Pre-market, Co Reported A Q4 Beat And Raised Guidance And Doubled Its Qtr Dividend']",3,0
2015-01-30,SLB,0,1,60.2,94921.92999999995,[],3,0
2015-01-30,XLU,0,1,34.85,94887.07999999994,[],3,0
2015-01-30,AVGO,0,1,7.97,94879.10999999994,"[""Barron's Picks And Pans: HD Supply, Broadcom And More""
 ""Wall Street's Top Picks For 2017: All In One Place""]",3,0
2015-01-30,JD,0,1,22.32,94856.78999999994,['23 Notable Presentations On The CES 2017 Schedule'],3,0
2015-01-30,KR,0,1,28.0,94828.78999999994,"[""Skyworks' Beat And Raise A Positive Read Thru For Micron, Broadcom, Silicon Motion""
 ""Will Skyworks Guidance Quell Fears Around Apple's iPhone Build Slowdown?""]",3,0
2015-01-30,MDT,0,1,56.25,94772.53999999994,['Semiconductors In 2017: BlueFin Previews The Year Ahead'],3,0
2015-01-30,GILD,0,1,72.96,94699.57999999993,[],3,0
2015-02-02,MDT,0,1,54.81,94644.76999999993,[],3,0
2015-02-02,KR,0,1,28.05,94616.71999999993,"[""Wall Street's M&A Chatter From February 22""]",3,0
2015-02-02,GILD,0,1,74.2,94542.51999999993,[],3,0
2015-02-02,JD,0,1,22.68,94519.83999999994,[],3,0
2015-02-02,AVGO,0,1,7.81,94512.02999999994,['7 Biggest Price Target Changes For Tuesday'],3,0
2015-02-02,SLB,0,1,62.16,94449.86999999994,"['Broadcom Sees Q2 Adj. Sales $4.1B +/- $75M vs $3.9B Est.'
 '12 Must Watch Stocks for March 1, 2017'
 'Broadcom Reports Q1 Adj. EPS $3.63 vs $3.46 Est., Sales $4.139B vs $4.08B Est.'
 'With The Mobile Industry Upgrading To 5G, Buy Cavium'
 'Earnings Scheduled For March 1, 2017']",3,0
2015-02-02,XLU,0,1,34.12,94415.74999999994,"['25 Biggest Mid-Day Gainers For Thursday'
 'Broadcom Makes New All-Time High And Retreats'
 '12 Stocks You Should Be Watching Today'
 ""25 Stocks Moving In Thursday's Pre-Market Session""
 'Apple Insider Reports Apple Will Not Change Its Charging Apparatus For Next iPhone BZ NOTE: Previous Reports Suggested Apple Was Seeking To Develop Wireless Charging'
 'A Peek Into The Markets: U.S. Stock Futures Flat Ahead Of Jobless Claims Report'
 'Bank Of America: AMD, Cavium And Cypress Could All See 50% Upside'
 'Broadcom Delivers Beat And Raise Quarter, Warns Current Growth Is Unlikely To Be Sustainable'
 '8 Biggest Price Target Changes For Thursday'
 '3 Tailwinds Broadcom Is Set To Benefit From Over The Coming Quarters']",3,0
2015-02-03,JD,0,1,23.26,94392.48999999995,['How To Find New Stocks To Buy'],3,0
2015-02-03,XLU,0,1,34.21,94358.27999999994,"[""22 Stocks Moving In Monday's Pre-Market Session""]",3,0
2015-02-03,AVGO,0,1,7.76,94350.51999999995,"['Mid-Day Market Update: Crude Oil Up Over 1.5%; Cartesian Shares Slide'
 'Extreme Networks Is The Next Major Networking Player'
 'Toshiba Said To Be Leaning Towards Broadcom Bid For Memory Chip Sale'
 'Mid-Afternoon Market Update: Dow Rises Over 50 Points; Exfo Shares Tumble'
 'Broadcom Shares Reverse Course, Selloff to Low of $221.11'
 'Option Alert: Broadcom Mar 31st 225 Calls Sweep: 500 @ ASK $0.30: 878 traded vs 1341 OI: Earnings 6/1 After Close (est) $222.98 Ref']",3,0
2015-02-03,GILD,0,1,74.63,94275.88999999994,"['Macquarie Initiates Coverage On Broadcom Limited - Ordinary Shares at Outperform, Announces $265 Price Target']",3,0
2015-02-03,SLB,0,1,63.64,94212.24999999994,"['Broadcom Said to Line Up Japan Bank Financing for Toshiba Chip Bid -Bloomberg'
 'Toshiba Demise Could Help NAND Chip Competitors Close Gap With Samsung']",3,0
2015-02-03,MDT,0,1,56.74,94155.50999999994,"[""Wall Street's M&A Chatter From May 9: Abercrombie & Fitch, GrubHub, Hertz, Lululemon, Broadcom-Brocade, Apollo-West Corp""]",3,0
2015-02-03,KR,0,1,28.44,94127.06999999993,[],3,0
2015-02-04,XLU,0,1,34.3,94092.76999999993,"[""EU Regulators Agree To Broadcom's Avago $5.5B Bid For Brocade Subject To Conditions, Broadcom Agrees TO Interoperability Conditions And To Protect Rivals' Confidential Data In Return For EU Clearance""]",3,0
2015-02-04,AVGO,0,1,7.79,94084.97999999994,"[""Wall Street's M&A Chatter From May 12-14: Apple-Lattice Data, Broadcom, Globalstar""]",3,0
2015-02-04,SLB,0,1,63.46,94021.51999999993,"['The Top 11 Analysts On TipRanks And What They Cover'
 'A Sumptuous Semiconductor ETF']",3,0
2015-02-04,GILD,0,1,69.19,93952.32999999993,[],3,-1
2015-02-04,JD,0,1,23.8,93928.52999999993,"['5 Biggest Price Target Changes For Wednesday'
 'Reasons To Expect A Broadcom Beat In Q2']",3,0
2015-02-04,MDT,0,1,57.64,93870.88999999993,"['Broadcom Reports Q2 EPS from Continuing Operations $3.69 vs $3.50 Est., Sales $4.201B vs $4.11B Est.'
 'Earnings Scheduled For June 1, 2017'
 '10 Stocks To Watch For June 1, 2017'
 'Broadcom Sees Q3 Adj. Sales $4.45B +/- $75M vs $4.26B Est.']",3,0
2015-02-04,KR,0,1,28.68,93842.20999999993,"[""Xperi Announces Invensas Unit Reported German Appellate Court Denied Broadcom's Motion to Stay Enforcement of Patent Infringement Judgment""
 ""22 Stocks Moving In Friday's Pre-Market Session""
 'Mid-Afternoon Market Update: Dow Rises 70 Points; RH Shares Tumble On Weak Earnings Forecast'
 'Broadcom Makes New All-Time High After Q2 Beat And Raised Guidance'
 '5 Biggest Price Target Changes For Friday'
 '15 Biggest Mid-Day Gainers For Friday'
 ""Analysts Are Pumped About Broadcom's Double Beat""
 'A Peek Into The Markets: U.S. Stock Futures Gain; All Eyes On Jobs Data'
 '7 Stocks To Watch For June 2, 2017']",3,0
2015-02-05,MDT,0,1,58.01,93784.19999999994,['Najarian Brothers See Unusual Options Activity In Cognizant And Broadcom'],3,0
2015-02-05,KR,0,1,29.08,93755.11999999994,"['The Zacks Analyst Blog Highlights: Broadcom, TOTAL, UnitedHealth, Nike and Ingersoll Rand'
 'Why Micron (MU) Stock Deserves a Place in Your Portfolio Now']",3,0
2015-02-05,JD,0,1,24.22,93730.89999999994,"[""Apple Downgraded by Pacific Crest: What's Going On?""
 'Synaptics (SYNA) Looks Good: Stock Gains 5.6% in Session'
 'New Strong Buy Stocks for June 9th'
 ""Broadcom Shares Flat On Open After Reuters Article Reported That The Co. Is A Preferred Buyer Of Toshiba's Chip Unit According To Sources""
 'Why Bank Of America Says You Should Stay Bullish On Semi Stocks'
 'Is the Time Ripe to Build Position in Marvell Technology?']",3,0
2015-02-05,XLU,0,1,34.08,93696.81999999993,['Tech Sector Set To Lead Stocks Lower Again'],3,0
2015-02-05,AVGO,0,1,7.93,93688.88999999994,"['Najarian Brothers See Unusual Options Activity In Etsy And Broadcom'
 'Despite A Hard Loss, Nvidia Is Still Winning'
 'Qualcomm-NXP Semiconductors Deal Facing In-Depth Probe by EC']",3,0
2015-02-05,SLB,0,1,63.38,93625.50999999994,"[""Analyst Calls Out Nvidia's 'Astronomical' Valuation, Sees 42% Downside""]",3,0
2015-02-05,GILD,0,1,69.18,93556.32999999994,"['Jabil Circuit (JBL) Q3 Earnings Miss Estimates, Revenues Beat']",3,0
2015-02-06,JD,0,1,24.19,93532.13999999994,"['Raymond James Reinstates Strong Buy on Broadcom Limited - Ordinary Shares, Announces $300.00'
 'Broadcom (AVGO) Upgraded to Strong Buy on Impressive Q2'
 'New Strong Buy Stocks for June 16th']",3,0
2015-02-06,GILD,0,1,69.75,93462.38999999994,"['A Lazy, Unfocused Summer Is Here: Global Week Ahead']",3,0
2015-02-06,SLB,0,1,64.25,93398.13999999994,"['Micron Technology (MU) Up 4.5%: Can the Rally Continue?'
 'CAI International, Kroger, Broadcom, Regeneron and Vodafone Group highlighted as Zacks Bull and Bear of the Day'
 'Despite Sustainability Concerns, Analyst Getting Positive On Nvidia And AMD Fundamentals']",3,0
2015-02-06,XLU,0,1,34.07,93364.06999999993,['Broadcom Backs Away From $20B Bid For Toshiba Chip Business According To CNBC Sources'],3,0
2015-02-06,MDT,0,1,58.16,93305.90999999993,[],3,0
2015-02-06,KR,0,1,29.13,93276.77999999993,"['NVIDIA vs. Texas Instruments: Which Stock is Better Now?'
 '5 Best ROE Stocks to Buy as Trump Faces Healthcare Bill Test'
 '5 Best ROE Stocks to Buy as Trump Faces Healthcare Bill Test']",3,0
2015-02-06,AVGO,0,1,8.04,93268.73999999993,"['Toshiba Favors Bain Consortium Bid, Foxconn Still Interested']",3,0
2015-02-09,AVGO,0,1,7.87,93260.86999999994,[],3,0
2015-02-09,JD,0,1,24.33,93236.53999999994,"['New Strong Buy Stocks for June 28th'
 'Paychex (PAYX) Q4 Earnings Top Estimates on Solid Revenues'
 'The Zacks Analyst Blog Highlights: Coherent, Broadcom, Red Hat, EPAM Systems and MKS Instruments']",3,0
2015-02-09,XLU,0,1,32.81,93203.72999999994,['Oppenheimer Analysts Release 28 Best Ideas List'],3,0
2015-02-09,GILD,0,1,67.84,93135.88999999994,[],3,0
2015-02-09,MDT,0,1,57.34,93078.54999999994,"['Chip Stocks On the Move: AMD, Nvidia, Xilinx, Rambus And More']",3,0
2015-02-09,KR,0,1,29.08,93049.46999999994,['Apple Suppliers Estimates Already Reflect Expectations For Delays To OLED iPhone'],3,0
2015-02-09,SLB,0,1,64.14,92985.32999999994,['Encouraging Signs For Semiconductor ETFs'],3,0
2015-02-10,XLU,0,1,32.56,92952.76999999995,"['Jim Cramer Advises His Viewers On Seagate, Centurylink And Gilead']",3,0
2015-02-10,GILD,0,1,68.36,92884.40999999995,['Morgan Stanley Names Broadcom Top Pick For The Remainder Of The Year'],3,0
2015-02-10,MDT,0,1,57.11,92827.29999999994,"[""Extreme Networks Offers Update On Purchase Of Brocade's Data Center Networking Unit: Brocade Delayed Closing Of Deal By Broadcom, Says Expects To Close Deal With Brocade Within 2-3 Business Days Of Brocade/Broadcom Deal Closing""]",3,0
2015-02-10,KR,0,1,28.97,92798.32999999994,[],3,0
2015-02-10,SLB,0,1,63.85,92734.47999999994,"['Najarian Brothers See Unusual Options Activity In Marriott And Broadcom'
 'Cramer: Apple Crushed Earnings, And These 3 Stocks Are Along For The Ride']",3,0
2015-02-10,JD,0,1,24.18,92710.29999999994,[],3,0
2015-02-10,AVGO,0,1,7.8,92702.49999999994,[],3,0
2015-02-11,GILD,0,1,68.98,92633.51999999995,['An Easy-To-Use Cheat Sheet For Apple Suppliers'],3,0
2015-02-11,JD,0,1,23.84,92609.67999999995,[],3,0
2015-02-11,SLB,0,1,62.45,92547.22999999995,['New Info Suggests Rumored Fingerprint Scanner On The New iPhone Is Unlikely'],3,0
2015-02-11,XLU,0,1,33.13,92514.09999999995,"[""Broadcom's Takeover of Brocade is Conditionally Approved by China, According to Reuters""
 ""Explaining A 'Crowded Trade,' And The Top 10 Cramped Plays Right Now""
 '5 Biggest Price Target Changes For Wednesday']",3,0
2015-02-11,AVGO,0,1,8.08,92506.01999999995,"['Earnings Scheduled For August 24, 2017'
 '12 Stocks To Watch For August 24, 2017'
 'Broadcom Reports Q3 Adj. EPS $4.10 vs $4.03 Est., Sales $4.463B vs $4.46B Est.'
 'Broadcom Sees Q4 Sales $4.8B +/- $75M vs $4.78B Est.']",3,0
2015-02-11,KR,0,1,29.2,92476.81999999995,"[""22 Stocks Moving In Friday's Pre-Market Session""
 ""A Peek Into The Markets: U.S. Stock Futures Gain Ahead Of Yellen's Speech""
 '8 Stocks To Watch For August 25, 2017'
 '7 Biggest Price Target Changes For Friday'
 'Broadcom Option Alert: Nov 17 $280 Calls at the Ask: 3425 @ $2.351 vs 49 OI; Ref=$244.8877'
 '12 Biggest Mid-Day Losers For Friday']",3,0
2015-02-11,MDT,0,1,57.84,92418.97999999995,['Watch These 7 Huge Call Purchases In Monday Trade'],3,0
2015-02-12,MDT,0,1,57.77,92361.20999999995,"[""What's More Important To The Stock Market - Apple Or Hurricane Harvey?""]",3,0
2015-02-12,GILD,0,1,70.37,92290.83999999995,[],3,0
2015-02-12,XLU,0,1,32.61,92258.22999999995,[],3,0
2015-02-12,SLB,0,1,64.14,92194.08999999995,['Oppenheimer Presents New Menu Of Top Picks'],3,0
2015-02-12,JD,0,1,24.2,92169.88999999996,"[""4 Stocks Apple's New iPhone Launch Is Most Positive For""
 'Watch These 7 Huge Put Purchases In Wednesday Trade']",3,0
2015-02-12,AVGO,0,1,8.23,92161.65999999996,[],3,0
2015-02-12,KR,0,1,29.33,92132.32999999996,[],3,0
2015-02-13,XLU,0,1,32.32,92100.00999999995,"[""Why It's Too Soon To Judge Apple's Next Product Cycle""]",3,0
2015-02-13,GILD,0,1,70.82,92029.18999999994,['AMD Vs. Cypress Vs. Cavium: Which Semi Has Biggest Potential Upside'],3,0
2015-02-13,KR,0,1,29.53,91999.65999999995,[],3,0
2015-02-13,MDT,0,1,57.5,91942.15999999995,[],3,0
2015-02-13,SLB,0,1,65.04,91877.11999999995,"['UPDATE: Brocade, Broadcom Agreed To Refrain From Exercising Their Right To Terminate Merger Deal For Failure To Close Deal By Nov. 1, 2017; Now Have Nov. 30, 2017'
 'UPDATE: Brocade, Broadcom Report Cos. Withdrew, Re-Filed Joint Voluntary Notice to CFIUS To Allow More Time For Review, Discussion Related To Deal'
 'Brocade Offers Update On Broadcom Deal: Reaches Agreement For Direct Divestiture Of Data Center Networking Unit To Extreme Networks'
 ""AMD, Nvidia Among Bank Of America's 9 Top Picks In A Q3 Strong For Semis""
 'Using Correlation To Find Stock Market Clones']",3,0
2015-02-13,AVGO,0,1,8.32,91868.79999999994,[],3,0
2015-02-13,JD,0,1,24.23,91844.56999999995,"['10 Of The Most Crowded Trades, And 10 Of The Least Crowded'
 ""UPDATE: Xperi Says Invensas 'has voluntarily agreed to abstain, at least temporarily, from enforcing the Regional Court of Mannheim's judgments of infringement of the '034 Patent pending the nullity hearing'""
 ""Xperi's Invensas CEO Jon Kirchner Said 'We think the Court's reasoning in its preliminary statement is flawed, and we look forward to having the opportunity to provide further briefing and arguments at the hearing in January'""
 ""UPDATE: Xperi Highlights German Federal Court Issued Notice Giving Tentative View That German Part Of Invensas' '034 Patent May Be Invalid For Various Reasons""
 'Xperi Issues Release Highlighting Subsidiary Invensas Issued Statement With Update On Nullity Proceeding Filed By Avago Related To Patent']",3,0
2015-02-17,KR,0,1,29.57,91814.99999999994,[],3,0
2015-02-17,MDT,0,1,59.1,91755.89999999994,[],3,0
2015-02-17,AVGO,0,1,8.34,91747.55999999994,"['10 Most/Least Crowded Trades Of Week Ended Oct. 13'
 '29 Top Stock Ideas For October And Beyond'
 'Understanding The Implications Of iPhone X Supply Constraints']",3,0
2015-02-17,SLB,0,1,65.82,91681.73999999993,"['Barclays Previews Semis: Broadcom, Skyworks Favored, While AMD Is Due For A Fall']",3,0
2015-02-17,GILD,0,1,71.37,91610.36999999994,"['Jim Cramer Talks Shopify, Sierra Wireless And Aerojet Rocketdyne'
 '20 Apple Suppliers To Watch Following iPhone 8 News'
 ""9 And Counting: Qualcomm's NXP Buyout Offer Deadline Extensions Could Continue""]",3,0
2015-02-17,XLU,0,1,31.8,91578.56999999993,[],3,0
2015-02-17,JD,0,1,23.97,91554.59999999993,"[""This Week's Most And Least Crowded Trades""]",3,0
2015-02-18,JD,0,1,24.86,91529.73999999993,[],3,0
2015-02-18,GILD,0,1,72.56,91457.17999999993,[],3,0
2015-02-18,AVGO,0,1,8.35,91448.82999999993,[],3,0
2015-02-18,MDT,0,1,60.28,91388.54999999993,"[""The Broader Implications Of Broadcom's Bid For Qualcomm""
 '7 Top-Ranked Tech ETFs On Unstoppable Rallies'
 'Semiconductor ETFs Surge On Broadcom Bid For Qualcomm'
 'Nomura Maintains Buy on Broadcom Ltd, Raises Price Target to $300.00'
 ""Here's Why Broadcom Acquiring Qualcomm Would Be A 'Financial Engineering Masterpiece'""
 ""What We're Talking About On PreMarket Prep For November 6""
 ""30 Stocks Moving In Monday's Pre-Market Session""
 'Broadcom Option Alert: Dec 15 $300 Calls Sweep (23) at the Bid: 500 @ $3.101 vs 315 OI; Ref=$273.71'
 'Qualcomm Reports Confirmation Of Receipt Of Unsolicitied Bid From Broadcom'
 'Broadcom Proposes To Buy Qualcomm For $70/Share In Cash, Stock, Valued At $130B'
 ""Broadcom Says 'Proposal Stands Whether Qualcomm's Pending Acquisition of NXP is Consummated on the Currently Disclosed Terms of $110/Share or the NXP Transaction is Terminated'""
 ""Wall Street's M&A Chatter From November 3-5: Sprint-T-Mobile, Broadcom-Qualcomm, Rent-A-Center""
 'Broadcom Shares Resume Trade, Up 0.1%; Qualcomm Shares Up 3.4%'
 'A Peek Into The Markets: U.S. Stock Futures Flat Ahead Of Earnings'
 'NXP Semi Shares Trading Down 0.9% Following Confirmation Of Bid From Broadcom For Qualcomm'
 'Broadcom, Qualcomm Shares To Resume Trade At 7:20 a.m. EST'
 ""UPDATE: Broadcom Says 'Silver Lake Partners Provides $5B Convertible Debt Financing Commitment Letter to Support [Qualcomm] Transaction'""
 'Qualcomm, Broadcom Shares Halted With News Pending']",3,0
2015-02-18,KR,0,1,29.79,91358.75999999994,"['No One Compares To Intel In Global Semiconductor Market Share'
 ""The Market In 5 Minutes: Broadcom's Huge Proposal, Paradise Papers, Bitcoin Asset Class""
 'Mixed Views On A Hot Semiconductor ETF'
 ""Wall Street's M&A Chatter From November 7: Broadcom-Qualcomm, Disney-21st Century Fox, Softbank-Charter""]",3,0
2015-02-18,XLU,0,1,31.85,91326.90999999993,"[""CNBC's David Faber Reporting Broadcom Is Reviewing Candidates For Qualcomm's Slate Of Director Nominees""]",3,0
2015-02-18,SLB,0,1,65.59,91261.31999999993,"['Qualcomm, Broadcom Shares Volatile Hear Amid Speculation Deal Between Co. Could Face Antitrust Scrutiny'
 'Sizing Up The Sizzle In Semiconductor ETFs']",3,0
2015-02-19,SLB,0,1,63.45,91197.86999999994,[],3,0
2015-02-19,MDT,0,1,60.69,91137.17999999993,"[""Qualcomm Rejects Broadcom's Unsolicited Acquisition Offer""
 'Qualcomm Rejects $130 Billion Broadcom Merger Proposal'
 ""Alibaba, Coca-Cola, Qualcomm: 'Fast Money' Final Trades""
 'After Failed Takeover, Vetr Turns Bullish On Broadcom']",3,0
2015-02-19,KR,0,1,29.88,91107.29999999993,"[""Wall Street's M&A Chatter From November 13: Buffalo Wild Wings, Qualcomm-Broadcom, Brookfield Property-GGP""]",3,0
2015-02-19,XLU,0,1,32.56,91074.73999999993,[],3,0
2015-02-19,JD,0,1,25.61,91049.12999999993,['MediaTek Aims to Persuade China Smartphone Vendors to Use its Helio P Processors; Rely Less on Qualcomm -DigiTimes'],3,0
2015-02-19,GILD,0,1,72.31,90976.81999999993,[],3,0
2015-02-19,AVGO,0,1,8.32,90968.49999999993,"[""Oppenheimer's Top Stock Picks For December""]",3,0
2015-02-20,AVGO,0,1,8.43,90960.06999999993,['Broadcom Delays Higher Qualcomm Bid Until Next Year -Bloomberg'],3,0
2015-02-20,JD,0,1,25.33,90934.73999999993,"['The Week Ahead For December 4: The Biggest Catalysts, Conferences, And Investor Events'
 ""Broadcom Announces 11 Directors it Wants on Qualcomm's Board""
 '5 Biggest Price Target Changes For Monday'
 ""Qualcomm Reports Receipt Of Broadcom's Nominees For Co. Board Of Directors""
 'Broadcom Shares Down 2.76%; Earlier KeyBanc Maintained Overweight Rating and Lifted Price Target From $290 to $320 In Anticipation Of A Successful Qualcomm Acquisition'
 'The Market In 5 Minutes: Senate Tax Bill, Mueller And Trump, CVS-Aetna, Broadcom-Qualcomm']",3,0
2015-02-20,KR,0,1,29.58,90905.15999999993,"['Oppenheimer Serves Up 29 Top Stock Ideas For January'
 'Watch Shares Of 5G Plays Following Earlier TechCrunch Article Highlighting White House National Security Mention Of Initiative To Deploy G Internet Nationwide']",3,0
